Product Name,Grade,Generic Polymer Type,Generic Polymer Symbol,Density,Tensile Strength at Yield,Flexural Modulus,Flexural Strength,Tensile Modulus,Glass Transition Temperature,Melt Mass-Flow Rate (MFR)
Vapolen,220 TPP,"Polypropylene, Unspecified","PP, Unspecified",1.0,,,,,,3.0
TYNE® Olefins,W4223,"Polypropylene, Unspecified","PP, Unspecified",1.04,52.1,3790.0,82.7,,,6.0
TYNE® Olefins,W6423,Polypropylene Homopolymer,PP Homopolymer,1.21,30.7,2860.0,44.8,,,12.0
Latistat,52/7-02 MI/30,Polypropylene Homopolymer,PP Homopolymer,1.22,,,,5170.0,,
Latilub,80-10T G/40,Polyphenylene Sulfide,PPS,1.72,,,,14500.0,,
Latigray,52/11-01 CX/70,Polypropylene Homopolymer,PP Homopolymer,1.97,,,,2900.0,,
Latigray,53/22-01 CX/70,Polypropylene Homopolymer,PP Homopolymer,1.96,,,,3520.0,,
Laticonther,47/1 CP/80,Polypropylene Copolymer,PP Copolymer,2.77,,,,1520.0,,
Laticonther,52/35 CP1/45,Polypropylene Homopolymer,PP Homopolymer,1.23,,,,3380.0,,
Laticonther,80 CPG/700,Polyphenylene Sulfide,PPS,2.55,,,,14000.0,,
Laticonther,80 GR/50,Polyphenylene Sulfide,PPS,1.71,,,,14700.0,,
Latiblend,6252 H2 G/30,Polyamide 6 + PP,Nylon 6+PP,1.24,115.0,,,8620.0,,
Latene® EP,7-V2,Polypropylene Copolymer,PP Copolymer,0.95,24.8,,,1380.0,,
Latene®,7-V2,Polypropylene Homopolymer,PP Homopolymer,0.94,30.3,,,1520.0,,
Latene®,AG7H K/30,Polypropylene Homopolymer,PP Homopolymer,1.06,,,,15000.0,,
Larton,G/40,Polyphenylene Sulfide,PPS,1.67,,,,16000.0,,
Larton,L G/40,Polyphenylene Sulfide,PPS,1.65,,,,17000.0,,
LUVOCOM®,1301-7815,"Polyphenylene Sulfide, Linear","PPS, Linear",1.65,,13000.0,195.0,15000.0,,
LUVOCOM®,1301-7896,"Polyphenylene Sulfide, Linear","PPS, Linear",1.5,,20000.0,205.0,23000.0,,
LUVOCOM®,1301-8349,"Polyphenylene Sulfide, Linear","PPS, Linear",1.45,,3000.0,100.0,3500.0,,
Lion Idemitsu Composites PPS,C-150SG,Polyphenylene Sulfide,PPS,1.74,,17900.0,289.0,,,
Lion Idemitsu Composites PPS,C-200SC,Polyphenylene Sulfide,PPS,1.95,,19500.0,212.0,,,
Lion Idemitsu Composites PPS,C-220SC,Polyphenylene Sulfide,PPS,1.76,,16300.0,262.0,,,
Lion Idemitsu Composites PPS,C-220SG,Polyphenylene Sulfide,PPS,1.76,,16300.0,262.0,,,
Lion Idemitsu Composites PPS,G142Z1,Polyphenylene Sulfide,PPS,2.0,,25600.0,198.0,,,
Lion Idemitsu Composites PPS,G540N1,Polyphenylene Sulfide,PPS,1.67,,14000.0,210.0,,,
Lion Idemitsu Composites PPS,G561F2,Polyphenylene Sulfide,PPS,1.94,,23800.0,283.0,,,
Lion Idemitsu Composites PPS,K541A3,Polyphenylene Sulfide,PPS,1.99,,17500.0,205.0,,,
CALP,4907G-3,"Polypropylene, Unspecified","PP, Unspecified",1.0,,460.0,10.0,,,29.0
CALP,HG1000,"Polypropylene, Unspecified","PP, Unspecified",4.05,,4500.0,45.0,,,0.5
SEETEC PP,H1615,Polypropylene Homopolymer,PP Homopolymer,0.91,37.0,1900.0,,,,18.0
SEETEC PP,H7700,Polypropylene Homopolymer,PP Homopolymer,0.898,34.0,1600.0,,,,34.0
SEETEC PP,M1400,Polypropylene Copolymer,PP Copolymer,0.9,25.0,1200.0,,,,8.0
SEETEC PP,M1425,Polypropylene Copolymer,PP Copolymer,0.9,26.0,1600.0,,,,10.0
SEETEC PP,M1685X,Polypropylene Copolymer,PP Copolymer,0.898,31.0,1900.0,,,,30.0
SEETEC PP,M1885,Polypropylene Copolymer,PP Copolymer,0.898,31.0,1900.0,,,,60.0
SEETEC PP,R6400,Polypropylene Random Copolymer,PP Random Copolymer,0.9,29.0,1000.0,,,,8.0
SEETEC PP,T3410,Polypropylene Terpolymer,PP Terpolymer,0.9,23.0,800.0,,,,7.0
Lupol®,EI5002L,"Polypropylene, Unspecified","PP, Unspecified",0.89,25.0,1250.0,36.0,1280.0,,24.0
Lupol®,GP1004EC,"Polypropylene, Unspecified","PP, Unspecified",0.91,,1200.0,30.0,450.0,,20.0
Lupol®,GP3100,"Polypropylene, Unspecified","PP, Unspecified",1.0,,2100.0,48.0,2500.0,,10.0
Lupol®,HC1010A,"Polypropylene, Unspecified","PP, Unspecified",0.95,,1540.0,42.0,1430.0,,10.0
Lupol®,HF3308C,"Polypropylene, Unspecified","PP, Unspecified",1.13,23.0,3230.0,37.3,3400.0,,8.0
Lupol®,HI5204B,"Polypropylene, Unspecified","PP, Unspecified",1.05,28.4,2700.0,44.1,,,24.0
Lupol®,HM2300,"Polypropylene, Unspecified","PP, Unspecified",1.09,,5030.0,135.0,6600.0,,8.0
Lupol®,HM5204,"Polypropylene, Unspecified","PP, Unspecified",1.05,22.1,3070.0,32.0,3000.0,,24.0
Lupol®,LW4405,"Polypropylene, Unspecified","PP, Unspecified",1.2,,6800.0,123.0,8200.0,,3.0
Lupol®,MC4352,"Polypropylene, Unspecified","PP, Unspecified",1.1,16.1,1740.0,23.0,1540.0,,23.0
Lupol®,TE5005,"Polypropylene, Unspecified","PP, Unspecified",0.9,15.7,820.0,22.0,810.0,,20.0
Lupol®,TE5107,"Polypropylene, Unspecified","PP, Unspecified",0.98,18.1,1470.0,26.0,1260.0,,31.0
POPELEN,GHE-300,Polypropylene Impact Copolymer,PP Impact Copolymer,1.02,14.0,1700.0,,,,23.0
POPELEN,GRP-353C,Polypropylene Impact Copolymer,PP Impact Copolymer,1.11,78.5,3430.0,88.3,,,12.0
POPELEN,QHCA-352M,Polypropylene Impact Copolymer,PP Impact Copolymer,1.03,19.0,1700.0,,,,17.0
POPELEN,QHCA-352S,Polypropylene Impact Copolymer,PP Impact Copolymer,1.0,28.0,2200.0,,,,19.0
Lotte,FC-150B,Polypropylene Homopolymer,PP Homopolymer,0.9,35.3,1720.0,,,,8.0
Lotte,H5300,Polypropylene Homopolymer,PP Homopolymer,0.9,34.3,1470.0,,,,3.5
Lotte,J-150,Polypropylene Homopolymer,PP Homopolymer,0.9,36.3,1620.0,,,,10.0
Lotte,J-160,Polypropylene Homopolymer,PP Homopolymer,0.9,35.3,1670.0,,,,16.0
Lotte,J-320,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,28.4,1180.0,,,,1.8
Lotte,J-360,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,26.5,1270.0,,,,18.0
Lotte,J-370A,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,26.5,1470.0,,,,35.0
Lotte,J-560K,Polypropylene Random Copolymer,PP Random Copolymer,0.9,26.5,1080.0,,,,18.0
Lotte,J-570S,Polypropylene Random Copolymer,PP Random Copolymer,0.9,29.0,1180.0,,,,28.0
Lotte,JC-160,Polypropylene Homopolymer,PP Homopolymer,0.9,39.2,2060.0,,,,20.0
Lotte,JH-330B,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,22.6,981.0,,,,4.0
Lotte,JH-350,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,22.6,1080.0,,,,10.0
Lotte,JM-350UN,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,27.0,1470.0,,,,10.0
Lotte,JSS-395N,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,29.4,1860.0,,,,110.0
Lotte,L-270A,Polypropylene Homopolymer,PP Homopolymer,0.9,28.4,1270.0,,,,26.0
Lotte,SB-520Y,Polypropylene Random Copolymer,PP Random Copolymer,0.9,29.4,1080.0,,,,2.4
Lotte,SB-550Y,Polypropylene Random Copolymer,PP Random Copolymer,0.9,28.4,1030.0,,,,8.0
Lotte,SFI-740P,Polypropylene Terpolymer,PP Terpolymer,0.9,21.6,686.0,,,,5.5
Lotte,SJ-160,Polypropylene Homopolymer,PP Homopolymer,0.9,32.4,1470.0,,,,16.0
Lotte,TI-640,Polypropylene Random Copolymer,PP Random Copolymer,0.9,25.5,834.0,,,,5.0
Lotte,Y-120,Polypropylene Homopolymer,PP Homopolymer,0.9,36.3,1620.0,,,,1.0
Lotte,Y-120A,Polypropylene Homopolymer,PP Homopolymer,0.9,36.3,16500.0,,,,1.0
Lotte,Y-130W,Polypropylene Homopolymer,PP Homopolymer,0.9,34.3,1470.0,,,,4.0
KOPELEN,FC-330R,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,27.0,1270.0,,,,3.0
ADPOLY,BP-402,"Polypropylene, Unspecified","PP, Unspecified",0.9,15.7,530.0,,,,8.0
KPOL-PP,K-PPC 1.50,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,25.0,1200.0,,,,1.5
KPOL-PP,K-PPH 1.80,Polypropylene Homopolymer,PP Homopolymer,0.905,32.0,1350.0,,,,1.8
KPOL-PP,K-PPH 41.0,Polypropylene Homopolymer,PP Homopolymer,0.903,35.0,1350.0,,,,41.0
KPOL-PP,K-PPH 8.5F,Polypropylene Homopolymer,PP Homopolymer,0.905,35.0,1400.0,,,,8.5
Globalene®,6733,Polypropylene Homopolymer,PP Homopolymer,0.902,34.3,1360.0,,,,0.8
Globalene®,7533,Polypropylene Impact Copolymer,PP Impact Copolymer,0.898,26.5,1450.0,,,,5.0
Globalene®,7533N,Polypropylene Impact Copolymer,PP Impact Copolymer,0.901,28.4,1570.0,,,,5.0
Globalene®,7751,Polypropylene Impact Copolymer,PP Impact Copolymer,0.897,21.6,1080.0,,,,32.0
Globalene®,8001,Polypropylene Random Copolymer,PP Random Copolymer,0.898,26.5,824.0,,,,0.28
Globalene®,8492,Polypropylene Alloy,PP Alloy,0.9,26.5,981.0,,,,7.5
Globalene®,868H,Polypropylene Random Copolymer,PP Random Copolymer,0.905,38.2,1650.0,,,,18.0
Globalene®,HP561R,Polypropylene Homopolymer,PP Homopolymer,0.902,33.3,1230.0,,,,25.0
Globalene®,PC3009,Polypropylene Alloy,PP Alloy,0.93,33.3,1420.0,,,,0.8
Globalene®,PC366-3,Polypropylene Homopolymer,PP Homopolymer,0.903,36.3,1720.0,,,,3.2
Globalene®,PD402,Polypropylene Homopolymer,PP Homopolymer,0.903,35.3,1640.0,,,,3.0
Globalene®,PD943,Polypropylene Homopolymer,PP Homopolymer,0.905,36.3,1810.0,,,,11.0
Globalene®,PF4206,Polypropylene Alloy,PP Alloy,1.04,34.3,2350.0,,,,3.3
Globalene®,PJ3004,Polypropylene Alloy,PP Alloy,0.93,32.4,1520.0,,,,15.0
Globalene®,PT331M,Polypropylene Homopolymer,PP Homopolymer,0.908,39.2,1960.0,,,,15.0
Globalene®,SD9202,Polypropylene Alloy,PP Alloy,0.9,24.5,1180.0,,,,2.2
Globalene®,SJ3032,Polypropylene Alloy,PP Alloy,1.01,23.5,1270.0,,,,19.0
Globalene®,ST302,Polypropylene Alloy,PP Alloy,0.93,25.5,1270.0,,,,2.3
Globalene®,ST611M,Polypropylene Random Copolymer,PP Random Copolymer,0.9,29.4,1050.0,,,,1.8
Globalene®,ST757M,"Polypropylene, Unspecified","PP, Unspecified",0.9,28.4,1040.0,,,,25.0
Globalene®,ST861,Polypropylene Random Copolymer,PP Random Copolymer,0.899,27.5,1010.0,,,,6.5
Globalene®,ST866,Polypropylene Random Copolymer,PP Random Copolymer,0.898,28.4,1010.0,,,,8.0
Globalene®,ST866K,Polypropylene Random Copolymer,PP Random Copolymer,0.9,29.4,1080.0,,,,8.0
Globalene®,ST868K,Polypropylene Random Copolymer,PP Random Copolymer,0.901,29.4,1050.0,,,,18.0
Globalene®,ST868M,Polypropylene Random Copolymer,PP Random Copolymer,0.9,28.4,1060.0,,,,18.0
Globalene®,ST925,Polypropylene Random Copolymer,PP Random Copolymer,0.903,34.3,1420.0,,,,17.0
KW Plastics,KW621-T10,Polypropylene Copolymer,PP Copolymer,0.97,24.1,1280.0,,,,10.0
Valtec,HP423M,Polypropylene Homopolymer,PP Homopolymer,0.9,33.5,1400.0,,,,3.8
Valtec,HP618,Polypropylene Homopolymer,PP Homopolymer,0.9,35.0,1650.0,,,,3.7
Pro-fax,6231N,Polypropylene Homopolymer,PP Homopolymer,0.9,35.0,1400.0,,,,25.0
Pro-fax,6331,Polypropylene Homopolymer,PP Homopolymer,0.9,32.0,1350.0,,,,12.0
Pro-fax,6331NW,Polypropylene Homopolymer,PP Homopolymer,0.9,34.0,1500.0,,,,12.0
Pro-fax,PL874,Polypropylene Homopolymer,PP Homopolymer,0.9,33.0,1350.0,,,,34.0
AXLENE®,20RM,Polypropylene Random Copolymer,PP Random Copolymer,0.9,28.0,1000.0,,,,20.0
AXLENE®,2RM,Polypropylene Random Copolymer,PP Random Copolymer,0.9,30.0,1000.0,,,,1.8
AXLENE®,35RM,Polypropylene Random Copolymer,PP Random Copolymer,0.9,27.0,950.0,,,,35.0
ElectriPlast®,EP-CF/PP,"Polypropylene, Unspecified","PP, Unspecified",1.0,,4120.0,43.0,5370.0,,
Rigidex® P,CAP986S,Polypropylene Impact Copolymer,PP Impact Copolymer,,30.0,1500.0,,,,6.0
Recycl-IN,rPP1013,Polypropylene Homopolymer,PP Homopolymer,,,1550.0,,,,13.0
Recycl-IN,rPP4015GY1,Polypropylene Impact Copolymer,PP Impact Copolymer,,,1400.0,,,,15.0
Recycl-IN,rPP4015GY2,Polypropylene Impact Copolymer,PP Impact Copolymer,,,1400.0,,,,15.0
INEOS PP,100-CA50S,Polypropylene Homopolymer,PP Homopolymer,,36.0,1550.0,,,,50.0
INEOS PP,101-GB08,Polypropylene Homopolymer,PP Homopolymer,,32.0,1450.0,,,,8.0
INEOS PP,101-ZB25,Polypropylene Homopolymer,PP Homopolymer,,,,,,,25.0
INEOS PP,103-CA03S,Polypropylene Homopolymer,PP Homopolymer,,39.0,1900.0,,,,3.0
INEOS PP,150-GA02,Polypropylene Homopolymer,PP Homopolymer,,35.0,1450.0,,,,2.0
INEOS PP,205-CA40,Polypropylene Random Copolymer,PP Random Copolymer,,28.0,1100.0,,,,40.0
INEOS PP,242-NA02,Polypropylene Random Copolymer,PP Random Copolymer,,25.0,900.0,,950.0,,1.8
INEOS PP,300-CA06,Polypropylene Impact Copolymer,PP Impact Copolymer,,28.0,1500.0,,,,6.0
INEOS PP,400-CA25,Polypropylene Impact Copolymer,PP Impact Copolymer,,29.0,1550.0,,,,25.0
INEOS PP,401-NA06,Polypropylene Impact Copolymer,PP Impact Copolymer,,27.0,1200.0,,,,6.0
INEOS PP,500-NA01,Polypropylene Impact Copolymer,PP Impact Copolymer,,25.0,1300.0,,,,1.5
ELTEX® P,HCS586,Polypropylene Homopolymer,PP Homopolymer,,,2200.0,,,,7.0
ELTEX® P,HCW280,Polypropylene Homopolymer,PP Homopolymer,,40.0,2200.0,,,,20.0
ELTEX® P,HEY500,Polypropylene + Polyethylene,PP+PE,0.91,,,,,,25.0
ELTEX® P,HV001PF,Polypropylene Homopolymer,PP Homopolymer,0.905,,1600.0,,,,10.0
ELTEX® P,HW001P,Polypropylene Homopolymer,PP Homopolymer,0.91,,1650.0,,,,25.0
ELTEX® P,KS350,Polypropylene Random Copolymer,PP Random Copolymer,0.895,20.0,620.0,,,,5.0
ELTEX® P,KS357,Polypropylene Random Copolymer,PP Random Copolymer,0.895,20.0,620.0,,,,5.0
ELTEX® P,KS383 HP,Polypropylene Terpolymer,PP Terpolymer,0.895,20.0,620.0,,,,6.0
ELTEX® MED,100-MG03,Polypropylene Homopolymer,PP Homopolymer,,35.0,1450.0,,,,3.0
ELTEX®,TUB 433-NA00,Polypropylene Impact Copolymer,PP Impact Copolymer,0.905,28.0,1500.0,,1500.0,,0.3
INEOS PP,H02C-04,Polypropylene Homopolymer,PP Homopolymer,0.909,36.5,1610.0,,,,2.3
INEOS PP,H02G-02,Polypropylene Homopolymer,PP Homopolymer,0.908,34.5,1460.0,,,,2.0
INEOS PP,H03G-06,Polypropylene Homopolymer,PP Homopolymer,0.905,33.6,1420.0,,,,3.0
INEOS PP,H03W-00,Polypropylene Homopolymer,PP Homopolymer,0.908,37.0,1730.0,,,,3.5
INEOS PP,H07G-00,Polypropylene Homopolymer,PP Homopolymer,0.907,36.0,1530.0,,,,7.3
INEOS PP,H07N-00,Polypropylene Homopolymer,PP Homopolymer,0.902,39.8,2100.0,,,,7.3
INEOS PP,H12Z-03,Polypropylene Homopolymer,PP Homopolymer,0.913,37.9,1900.0,,,,12.0
INEOS PP,H19G-01,Polypropylene Homopolymer,PP Homopolymer,0.91,37.0,1780.0,,,,19.0
INEOS PP,L10G-00,Polypropylene Impact Copolymer,PP Impact Copolymer,0.906,26.7,1190.0,,,,10.0
INEOS PP,N05U-00,Polypropylene Impact Copolymer,PP Impact Copolymer,0.907,26.9,1490.0,,,,5.0
INEOS PP,N20G-00,Polypropylene Impact Copolymer,PP Impact Copolymer,0.894,21.2,911.0,,,,20.0
INEOS PP,R08S-00,Polypropylene Random Copolymer,PP Random Copolymer,0.899,26.1,848.0,,,,8.0
INNOPOL® PP,CS 1-3260,Polypropylene Homopolymer,PP Homopolymer,1.39,21.0,3850.0,,3300.0,,7.0
INNOPOL® PP,CS 1-4940 MC,Polypropylene Homopolymer,PP Homopolymer,1.22,34.0,4300.0,,4100.0,,4.7
INNOPOL® PP,CS 1-5830,Polypropylene Homopolymer,PP Homopolymer,1.13,83.0,6400.0,125.0,6500.0,,5.0
INNOPOL® PP,CS 1-6830 HS,Polypropylene Homopolymer,PP Homopolymer,1.13,96.0,6800.0,135.0,6500.0,,2.0
INNOPOL® PP,CS 1-7830 HL,Polypropylene Homopolymer,PP Homopolymer,1.13,85.0,6100.0,,6200.0,,2.0
INNOPOL® PP,CS 2-2910 WF,Polypropylene Impact Copolymer,PP Impact Copolymer,0.93,27.0,,39.0,1750.0,,17.0
INNOPOL® PP,CS 2-3000 TO,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,23.0,1100.0,,,,14.0
INNOPOL® PP,CS 2-3110 TO BU,Polypropylene Impact Copolymer,PP Impact Copolymer,0.97,22.0,1250.0,,1200.0,,14.0
INNOPOL® PP,CS 2-5000,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,25.0,,,1000.0,,4.0
INNOPOL® PP,CS 2-9000 MA,Polypropylene Copolymer,PP Copolymer,0.9,27.0,1550.0,,1450.0,,36.0
INNOPOL® PP,CS 4-8000,Polypropylene Random Copolymer,PP Random Copolymer,0.9,25.0,,,850.0,,0.3
Propafilm™,FFC100,Polypropylene Alloy,PP Alloy,,,,,,,
Propafilm™,GLP80,Polypropylene Alloy,PP Alloy,,,,,,,
Propafilm™,GLS100,Polypropylene Alloy,PP Alloy,,,,,,,
Propafilm™,GLS80,Polypropylene Alloy,PP Alloy,,,,,,,
Propafilm™,GLT100,Polypropylene Alloy,PP Alloy,,,,,,,
Propafilm™,MVU60,Polypropylene Alloy,PP Alloy,,,,,,,
Propafilm™,OLP80,Polypropylene Alloy,PP Alloy,,,,,,,
Propafilm™,RB120,Polypropylene Alloy,PP Alloy,,,,,,,
Propafilm™,RBC120,Polypropylene Alloy,PP Alloy,,,,,,,
Propafilm™,RC160,Polypropylene Alloy,PP Alloy,,,,,,,
Propafilm™,RC200,Polypropylene Alloy,PP Alloy,,,,,,,
Propafilm™,RD100,Polypropylene Alloy,PP Alloy,,,,,,,
Propafilm™,RD125,Polypropylene Alloy,PP Alloy,,,,,,,
Propafilm™,RD140,Polypropylene Alloy,PP Alloy,,,,,,,
Propafilm™,RDU85,Polypropylene Alloy,PP Alloy,,,,,,,
Propafilm™,RF100,Polypropylene Alloy,PP Alloy,,,,,,,
Propafilm™,RGN80,Polypropylene Alloy,PP Alloy,,,,,,,
Propafilm™,RGP120,Polypropylene Alloy,PP Alloy,,,,,,,
Propafilm™,RGP140,Polypropylene Alloy,PP Alloy,,,,,,,
Propafilm™,RK100,Polypropylene Alloy,PP Alloy,,,,,,,
Propafilm™,RXD140,Polypropylene Alloy,PP Alloy,,,,,,,
Propafilm™,SRC110,Polypropylene Alloy,PP Alloy,,,,,,,
Kinta,NB2620G,"Polypropylene, Unspecified","PP, Unspecified",1.05,,3600.0,100.0,,,9.0
Kinta,R4-006 Colored,Polyphenylene Sulfide,PPS,1.75,,14500.0,190.0,,,
ECOmpoundS®,1701220 (KR17012),"Polypropylene, Unspecified","PP, Unspecified",0.89,,,,,,25.0
ECOmpoundS®,KR9122,Polypropylene Homopolymer,PP Homopolymer,0.9,23.0,1200.0,,,,36.0
Kingfa,GFPP-50,"Polypropylene, Unspecified","PP, Unspecified",1.34,,10000.0,175.0,11000.0,,5.0
Kingfa,HG-168A182,"Polypropylene, Unspecified","PP, Unspecified",1.06,,1800.0,45.0,,,25.0
Kingfa,LDP-5088(f1),"Polypropylene, Unspecified","PP, Unspecified",1.02,,1300.0,35.0,,,20.0
Kingfa,PP-20160,"Polypropylene, Unspecified","PP, Unspecified",1.24,,3800.0,43.0,,,15.0
Kingfa,PP-R009(f1),"Polypropylene, Unspecified","PP, Unspecified",1.02,,1150.0,30.0,,,20.0
Kingfa,PP-R0508,"Polypropylene, Unspecified","PP, Unspecified",1.29,,2700.0,42.0,,,5.0
Kingfa,PP-TC15G78 HI,"Polypropylene, Unspecified","PP, Unspecified",1.08,,1400.0,25.0,,,18.0
KMI PP,253H,Polypropylene Homopolymer,PP Homopolymer,0.9,39.6,1940.0,,,,34.0
KMI PP,KM-001JB,Polypropylene Impact Copolymer,PP Impact Copolymer,0.91,28.4,1270.0,,,,1.5
KMI PP,KM-003IB,Polypropylene Impact Copolymer,PP Impact Copolymer,0.91,30.4,1420.0,,,,5.0
KMI PP,KM-0283HB,Polypropylene Impact Copolymer,PP Impact Copolymer,0.91,20.6,981.0,,,,28.0
KMI PP,KM-053JB,Polypropylene Impact Copolymer,PP Impact Copolymer,0.91,27.5,1270.0,,,,4.0
KMI PP,KM-055JB,Polypropylene Impact Copolymer,PP Impact Copolymer,0.91,27.5,1320.0,,,,12.0
KMI PP,KM063-MJ,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,26.0,1280.0,,,,20.0
KMI PP,KM-085IB,Polypropylene Impact Copolymer,PP Impact Copolymer,0.91,22.6,1080.0,,,,10.0
KMI PP,KM-154IB,Polypropylene Impact Copolymer,PP Impact Copolymer,0.91,34.3,1770.0,,,,8.0
KMI PP,KM-169IB,Polypropylene Impact Copolymer,PP Impact Copolymer,0.91,28.4,1620.0,,,,60.0
KMI PP,KM-253JB,Polypropylene Impact Copolymer,PP Impact Copolymer,0.91,27.5,1270.0,,,,4.0
KMI PP,KM-5161H,Polypropylene Homopolymer,PP Homopolymer,0.91,37.0,1900.0,,,,18.0
KMI PP,KM-S085J,Polypropylene Random Copolymer,PP Random Copolymer,0.9,27.5,11300.0,,,,35.0
KOPPS®,S25G40,Polyphenylene Sulfide,PPS,1.65,,12000.0,250.0,,,
KompoGTe®,LE1G30HIBL,"Polypropylene, Unspecified","PP, Unspecified",1.1,,6100.0,150.0,,,
KompoGTe®,LE1G40,"Polypropylene, Unspecified","PP, Unspecified",1.2,,9010.0,185.0,,,
KompoGTe®,LE1G40BL1,"Polypropylene, Unspecified","PP, Unspecified",1.2,,9010.0,185.0,,,
BGFecomaterials®,KPL1040,"Polypropylene, Unspecified","PP, Unspecified",1.21,,8500.0,170.0,10000.0,,
BGFecomaterials®,KPT1020,"Polypropylene, Unspecified","PP, Unspecified",1.06,,2500.0,45.0,2800.0,,25.0
Jampilen,EP332L,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,27.0,1200.0,,,,7.0
Jampilen,HP515M,Polypropylene Homopolymer,PP Homopolymer,0.9,32.0,1300.0,,,,9.0
Jampilen,HP524J,Polypropylene Homopolymer,PP Homopolymer,0.9,35.0,1550.0,,,,3.0
WINTEC™,WFW4M,Polypropylene Random Copolymer,PP Random Copolymer,0.9,26.0,1000.0,30.0,1050.0,,7.0
WINTEC™,WFX4TA,Polypropylene Random Copolymer,PP Random Copolymer,0.9,22.0,750.0,25.0,800.0,,7.0
WINTEC™,WMG03,Polypropylene Random Copolymer,PP Random Copolymer,0.9,30.0,1250.0,38.0,1350.0,,30.0
WINTEC™,WMG03UX,Polypropylene Random Copolymer,PP Random Copolymer,0.9,,1450.0,,,,30.0
WELNEX™,RMG02,Polypropylene Random Copolymer,PP Random Copolymer,0.89,14.0,350.0,14.0,390.0,,20.0
EVALENE® PP,PHJ1202,Polypropylene Homopolymer,PP Homopolymer,,33.0,1120.0,,1830.0,,12.0
Inteplast BOPP,AF30,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,AF50,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,ALF30,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,BA30,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,BFB15,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,BFP18,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,BFY50,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,BRT30,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,CHS20,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,CHS25,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,CHS30,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,CL25,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,CL50,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,CQH23,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,CQW23,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,DWS25,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,DZ18,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,HCD18,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,HM20,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,MRT18,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,MTS30,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,PNH30,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,TD30,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,TE50,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,TL25,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,TL40,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,TP30,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,TT15,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,TT25,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,TT30,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,TT40,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,VA30,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,VS40,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,WA25,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
Inteplast BOPP,YCL70,"Polypropylene, Unspecified","PP, Unspecified",,,,,,,
