Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
Tecnoprene®,3K6ELV0,"Polypropylene, Unspecified","PP, Unspecified",1.46,PP(co)-GF30-FR-P,,,6700.0,88.0,6700.0,54.0,,3.0,,,
Tecnoprene®,3VK3EL,"Polypropylene, Unspecified","PP, Unspecified",1.0,PP(co)-I-GF15,,,3000.0,70.0,3400.0,46.0,,3.6,15.0,,
Tecnoprene®,3VK8,"Polypropylene, Unspecified","PP, Unspecified",1.22,PP(co)-GF40,72.82974648325488,,7500.0,125.0,7700.0,78.0,1.6270000000000007,3.5,15.0,,
Tecnoprene®,AK6HC UV,"Polypropylene, Unspecified","PP, Unspecified",1.13,PP-GF,102.0,,7000.0,150.0,7200.0,,,,,,
Tecnoprene®,AK6HIT1,"Polypropylene, Unspecified","PP, Unspecified",1.14,PP(ho)-GF30,,,6800.0,140.0,7000.0,85.0,,3.2,12.0,,
Tecnoprene®,AK6LP,"Polypropylene, Unspecified","PP, Unspecified",1.13,PP(ho)-GF30,,,6100.0,130.0,6700.0,82.0,,3.0,11.0,,
Tecnoprene®,FK10,"Polypropylene, Unspecified","PP, Unspecified",1.33,PP(ho)-GF50,,,10800.0,170.0,8621.886214,105.0,,2.5,12.0,,
Tecnoprene®,FK8T1 LE,"Polypropylene, Unspecified","PP, Unspecified",1.21,PP(ho)-GF40,,,8400.0,165.0,9000.0,100.0,,3.0,13.0,,
Tecnoprene®,HK3UA,"Polypropylene, Unspecified","PP, Unspecified",1.0,PP(ho)-GF15,,,3700.0,95.0,3800.0,60.0,,3.5,7.5,,
Tecnoprene®,V60K6,"Polypropylene, Unspecified","PP, Unspecified",1.13,PP(ho)-GF30,,,6300.0,140.0,6700.0,90.0,,3.0,10.0,,
Tecnoprene®,VBM44LELP,"Polypropylene, Unspecified","PP, Unspecified",1.23,PP-(GB+MD)40,21.0,,,,3400.0,,,10.0,,,
Tecnoprene®,VK6HIT1,"Polypropylene, Unspecified","PP, Unspecified",1.14,PP(ho)-GF30,,,6500.0,140.0,7000.0,95.0,,3.0,10.0,,
Tecnoprene®,VK6U,"Polypropylene, Unspecified","PP, Unspecified",1.12,PP(ho)-GF30,,,6300.0,135.0,6500.0,85.0,,3.2,9.0,,
Tecnoprene®,VKCA24T,"Polypropylene, Unspecified","PP, Unspecified",1.13,PP(ho)-(GF+MD)30,,,3900.0,90.0,4100.0,52.0,,3.5,6.5,,
Talcoprene®,1040TL,"Polypropylene, Unspecified","PP, Unspecified",1.29,PP(ho)-MD40,,,3800.0,44.0,3900.0,27.0,,,2.1,,
Talcoprene®,1520TL1,"Polypropylene, Unspecified","PP, Unspecified",1.06,PP(ho)-MD20,31.0,,2400.0,50.0,2600.0,,4.0,10.0,2.7,,
Talcoprene®,1522SMT U1,"Polypropylene, Unspecified","PP, Unspecified",1.06,PP(ho)-MD20,30.0,,2450.0,40.0,2300.0,,4.0,,,,
Talcoprene®,C1016M8UEL,"Polypropylene, Unspecified","PP, Unspecified",1.02,PP(co)-I-MD15,18.0,,1400.0,26.0,,,,,,,
Polifor®,12 TR/20 UV Y1,"Polypropylene, Unspecified","PP, Unspecified",1.05,PP-MD20,28.0,,2400.0,42.0,2500.0,,,10.0,4.5,,
Polifor®,C20 TR/20 UV Y1,"Polypropylene, Unspecified","PP, Unspecified",1.04,PP(co)-MD20,26.0,,2500.0,,,,,,,,
Polifor®,C20 TR/30 UV,"Polypropylene, Unspecified","PP, Unspecified",1.15,PP(co)-MD30,18.0,,1900.0,,1900.0,,3.3,,5.5,,
Polifor®,CL20 GF/20 UV,"Polypropylene, Unspecified","PP, Unspecified",1.04,PP(ho)-GF20,,,4500.0,,,60.0,,,12.0,,
Polifor®,E11 TR/40,"Polypropylene, Unspecified","PP, Unspecified",1.24,PP-I-MD40-P,24.0,,3000.0,34.0,2900.0,,4.0,10.0,,,
Polifor®,E15 TR/10 H UV2,"Polypropylene, Unspecified","PP, Unspecified",0.97,PP(co)-I-MD10-P,20.0,,1300.0,,,,,,30.0,,
Polifor®,L12 GF/20 H X2,"Polypropylene, Unspecified","PP, Unspecified",1.05,PP(ho)-GF20,,,4100.0,90.0,4500.0,62.0,,,6.0,,
Polifor®,L30 GF/30 NATURALE,"Polypropylene, Unspecified","PP, Unspecified",1.13,PP(ho)-GF30,,,6500.0,140.0,6700.0,88.0,,3.0,10.0,,
Polifor®,L6 GF/20,"Polypropylene, Unspecified","PP, Unspecified",1.04,PP(ho)-GF20,,,4100.0,,4500.0,70.0,,3.5,9.0,,
OMNIPRO®,CPP GRC20,"Polypropylene, Unspecified","PP, Unspecified",1.05,PP(co)-GF20,,,4800.0,115.0,5200.0,60.0,,3.0,,,
