Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
Fluorosint®,500 PTFE,Polytetrafluoroethylene,PTFE,2.31,PTFE,,327.0,3450.0,13.0,1750.0,,5.0,15.0,4.705882352941177,55.0,
Fluorosint®,MT-01 PTFE,Polytetrafluoroethylene,PTFE,2.26,PTFE,6.0,327.0,3340.0,20.0,1900.0,20.0,30.0,40.0,,74.0,
Teflon® PTFE,613A X,Polytetrafluoroethylene,PTFE,2.15,PTFE,,327.0,,,,,,,,,
Teflon® PTFE,640XT X,Polytetrafluoroethylene,PTFE,2.15,PTFE,,326.0,,,,,,,,,
Teflon® PTFE,650XT X,Polytetrafluoroethylene,PTFE,2.16,PTFE,,326.0,,,,,,,,,
Teflon® PTFE,8A X,Polytetrafluoroethylene,PTFE,2.14,PTFE,,,,,,,,330.0,,,
Teflon® PTFE,NXT 70,Polytetrafluoroethylene,PTFE,2.16,PTFE,,,,,,,,550.0,,,
Uniflon,COMP 30 VX - GML,Polytetrafluoroethylene,PTFE,2.23,PTFE,,,,,,,,,,,61.0
Uniflon,HIPERCONDUX 9 - GMP,Polytetrafluoroethylene,PTFE,2.03,PTFE,,,,,,,,,,,61.0
Supering,RP 520 - GMP,Polytetrafluoroethylene,PTFE,1.91,PTFE,,,,,,,,,,,64.0
Supering,RP 525 - GMP,Polytetrafluoroethylene,PTFE,1.99,PTFE,,,,,,,,,,,61.0
Fluorosite,600 - GML,Polytetrafluoroethylene,PTFE,3.1,PTFE,,,,,,,,,,,65.0
Fluoroplex,1500 - GMF,Polytetrafluoroethylene,PTFE,2.11,PTFE,,,,,,,,,,,63.0
Fluoroplex,B 60 - GMA,Polytetrafluoroethylene,PTFE,3.8,PTFE-Me60,,,,,,,,,,,69.0
Fluoroplex,CG 35 - GML,Polytetrafluoroethylene,PTFE,1.99,PTFE-CD35,,,,,,,,,,,65.0
Fluoroplex,CG 35 - GMP,Polytetrafluoroethylene,PTFE,1.99,PTFE-CD35,,,,,,,,,,,65.0
Fluoroplex,F 15 - GMF,Polytetrafluoroethylene,PTFE,2.19,PTFE-GF15,,,,,,,,,,,60.0
Fluoroplex,F 15 AZ 02 - GMP,Polytetrafluoroethylene,PTFE,2.2,PTFE-GF15,,,,,,,,,,,60.0
Fluoroplex,MF 515 - GMP,Polytetrafluoroethylene,PTFE,2.24,PTFE-GF15-L,,,,,,,,,,,63.0
Miflon®,2111B,Polytetrafluoroethylene,PTFE,2.16,PTFE,,,,,,,,300.0,,,
Miflon®,3031,Polytetrafluoroethylene,PTFE,2.12,PTFE,,322.0,,,,,,300.0,,,
Miflon®,3112,Polytetrafluoroethylene,PTFE,2.12,PTFE,,322.0,,,,,,250.0,,,
Miflon®,3122,Polytetrafluoroethylene,PTFE,2.12,PTFE,,322.0,,,,,,250.0,,,
Miflon®,3213,Polytetrafluoroethylene,PTFE,2.12,PTFE,,322.0,,,,,,250.0,,,
Miflon®,3214,Polytetrafluoroethylene,PTFE,2.12,PTFE,,322.0,,,,,,250.0,,,
Miflon®,3222,Polytetrafluoroethylene,PTFE,2.12,PTFE,,322.0,,,,,,250.0,,,
Chemraz,505,Polytetrafluoroethylene,PTFE,1.93,PTFE,,,,,,,,,,,
Avalon,57,Polytetrafluoroethylene,PTFE,2.01,PTFE-X,,,,,,,,300.0,,,
Flontech®,FLON-5112-1,Polytetrafluoroethylene,PTFE,3.28,PTFE-(Me+MD)45,,,,,,,,250.0,,,62.0
Flontech®,FLON-5117-1,Polytetrafluoroethylene,PTFE,3.18,PTFE-(Me+MD)45,,,,,,,,270.0,,,61.0
