Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
Ultraform®,N 2200 G53 UNC Q600,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.58,POM(co)-GF25,117.43764189732586,,,,8800.0,130.0,2.622857142857149,3.0,,,
Ultraform®,N 2320 003 AT,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.4,POM(co),62.0,,2340.0,,2810.0,,10.0,,7.0,,
Ultraform®,N 2320 003 AT BK120,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),64.0,,,,2700.0,,10.0,,6.0,,
Ultraform®,N 2320 U035 LEV AT,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),63.0,,,,2600.0,,11.0,,,,
Ultraform®,N 2640 Z2,Acetal (POM) Copolymer + PUR,Acetal (POM) Copolymer+PUR,1.37,(POM (copolymer)+PUR)-I,50.0,167.0,,,2000.0,,12.0,,,,
Ultraform®,N 2640 Z4,Acetal (POM) Copolymer + PUR,Acetal (POM) Copolymer+PUR,1.35,(POM (copolymer)+PUR)-I,44.0,167.0,,,1700.0,,14.0,,,,
Ultraform®,N 2720 M210 AT BK00170,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.49,POM(co)-MD10,63.0,,,,3800.0,,9.5,,,,
Ultraform®,S 1320 0021,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),66.0,171.0,,,3000.0,,9.0,,,,
Ultraform®,S 2320 Aqua AT,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),64.0,,,,2700.0,,10.0,,5.5,,
Ultraform®,W 2320 003 AT,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),65.0,,,,2850.0,,8.0,,5.0,,
Ultraform®,W 2320 003 LEV AT,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),65.0,,,,2850.0,,8.0,,,,
Ultraform®,W 2320 Aqua AT,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),65.0,,,,2850.0,,8.0,,5.0,,
BLUESTAR® POM,BS090,Acetal (POM) Copolymer,Acetal (POM) Copolymer,,POM(co),59.0,163.0,,81.0,2400.0,,,35.0,,,
BLUESTAR® POM,BS130A,Acetal (POM) Copolymer,Acetal (POM) Copolymer,,POM(co),62.0,165.0,,85.0,2700.0,,,43.0,,,
Stat-Tech™,AT-11CB/000 BLACK,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co)-CD,,,1550.0,61.0,,,,,,,
Stat-Tech™,ATC-000/000 AS BLACK,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.39,POM(co),,,,,2500.0,55.0,,18.0,,,
LubriOne™,AT-000/01T- 4M,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.43,POM(co)-L,65.0,,,,3000.0,,,7.0,,,
Bapolene®,EVA 1122,Ethylene Vinyl Acetate Copolymer,EVA,0.938,EVA,15.2,,60.0,,,,,720.0,,,
Bapolene®,EVA-1120,Ethylene Vinyl Acetate Copolymer,EVA,0.938,EVA,15.2,,60.0,,,,,720.0,,,
MARPOL®,EVA 1802,Ethylene Vinyl Acetate Copolymer,EVA,,EVA,,,,,,,,,,,
MARPOL®,EVA 1804,Ethylene Vinyl Acetate Copolymer,EVA,,EVA,,,,,,,,,,,
MARPOL®,EVA 3243,Ethylene Vinyl Acetate Copolymer,EVA,0.954,EVA,,,,,8.27,6.21,,900.0,,,13.0
Semitron®,ESd 225 POM,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.33,POM(co),,165.0,1520.0,50.0,1500.0,,,15.0,7.843137254901961,,76.0
Ertacetal®,C FG POM-C,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),,165.0,2760.0,91.0,3000.0,,15.0,40.0,5.196078431372549,,85.0
Ertacetal®,C POM-C,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),,165.0,2760.0,91.0,3000.0,,15.0,40.0,5.196078431372549,,85.0
Ertacetal®,H-TF  POM-H,Acetal (POM) Homopolymer,Acetal (POM) Homopolymer,1.5,POM-L,,180.0,3070.0,82.7,3100.0,,,10.0,3.6274509803921573,,83.0
Acetron®,GP FG,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),,165.0,2760.0,91.0,3000.0,,15.0,40.0,5.196078431372549,,85.0
Acetron®,GP POM-C,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),,165.0,2760.0,91.0,3000.0,,15.0,40.0,5.196078431372549,,85.0
Acetron®,POM-H,Acetal (POM) Homopolymer,Acetal (POM) Homopolymer,1.41,POM,,180.0,3100.0,106.0,3700.0,,,25.0,5.196078431372549,,86.0
Acetron®,VMX Food Grade POM-C,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.63,POM(co),,170.0,3550.0,88.3,3200.0,,15.0,15.0,5.196078431372549,,
ALCOM® POM,770/1 PTFE18 SI2,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.49,POM(co)-L,,170.0,2200.0,55.0,2250.0,42.0,,42.0,,,
ALCOLOR® FUNCTION,POM LE UV GY5011-18,Acetal (POM) Copolymer,Acetal (POM) Copolymer,,POM(co),,,,,,,,,,,
Ultrathene®,UE624000,Ethylene Vinyl Acetate Copolymer,EVA,,EVA,,,,,,,,,,,
Ultrathene®,UE672,Ethylene Vinyl Acetate Copolymer,EVA,,EVA,,96.39999999999998,,,,,,,,,
Ultrathene®,UE672006,Ethylene Vinyl Acetate Copolymer,EVA,,EVA,,94.39999999999998,,,,,,,,,
Ultrathene®,UE685009,Ethylene Vinyl Acetate Copolymer,EVA,,EVA,,,,,,9.51,,730.0,,,35.0
