Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
Sylvin,8790-95UV Blue 8336,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.37,PVC-P,,174.0,,,,18.6,,250.0,,,
Sylvin,8790-95UV Red 6229,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.37,PVC-P,,174.0,,,,18.6,,250.0,,,
Sylvin,8815-70 Natural,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.24,PVC-P,,160.0,,,,12.4,,400.0,,,
Sylvin,8816-75 BROWN 7228,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.37,PVC-P,,163.0,,,,12.8,,400.0,,,
Sylvin,8816-75 WHITE 1229,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.37,PVC-P,,163.0,,,,12.8,,380.0,,,
Sylvin,8818-90UV Brown 7386,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.41,PVC-P,,171.0,,,,17.6,,280.0,,,
Sylvin,8820H NATURAL,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.34,PVC-P,,177.0,,,,21.4,,300.0,,,
Sylvin,8826-65FU Natural,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.23,PVC-P,,157.0,,,,12.4,,400.0,,,
Sylvin,8826-65FUV Natural,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.23,PVC-P,,157.0,,,,12.4,,400.0,,,
Sylvin,8828-74 Natural,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.21,PVC-P,,163.0,,,,13.8,,400.0,,,
Sylvin,8839-60D Black,"Polyvinyl Chloride, Rigid","PVC, Rigid",1.34,PVC,,177.0,,,,22.1,,200.0,,,60.0
Sylvin,8854-75FUV Yellow 4162,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.28,PVC-P,,163.0,,,,15.9,,430.0,,,
Sylvin,8858-70D Natural,"Polyvinyl Chloride, Rigid","PVC, Rigid",1.34,PVC,,177.0,,,,24.1,,200.0,,,70.0
