Product Name,Grade,Generic Polymer Type,Generic Polymer Symbol,Polymer Code,Tensile Strength at Yield,Melting Temperature,Flexural Modulus,Flexural Strength,Tensile Modulus,Glass Transition Temperature,Melt Mass-Flow Rate (MFR)
GEON® Rigid,L7416,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,44.1,,2960.0,84.8,2480.0,,
GEON® Rigid,L7755,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,43.4,,3010.0,79.4,2920.0,,
GEON® Rigid,L7801,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,41.3,,2960.0,84.8,2900.0,,
GEON® Rigid,L9620,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.6,,2520.0,74.6,2560.0,,
GEON® Rigid,LP7100,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,45.0,,3160.0,82.7,2780.0,,
GEON® Rigid,LS11000M,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,41.4,,2340.0,66.9,2280.0,,
GEON® Rigid,M1015,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,52.4,,2960.0,85.5,2960.0,,
GEON® Rigid,M1150,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,49.8,,,,2760.0,,
GEON® Rigid,M3000,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,51.0,,3100.0,91.7,3100.0,,
GEON® Rigid,M3500,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,46.2,,2480.0,71.0,2550.0,,
GEON® Rigid,M3815,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,41.4,,2340.0,65.5,2340.0,,
GEON® Rigid,M3850,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,43.4,,2340.0,66.9,2280.0,,
GEON® Rigid,M4110,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,53.1,,2830.0,86.2,2830.0,,
GEON® Rigid,M4300,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,54.5,,2760.0,79.3,2830.0,,
GEON® Rigid,M4301 Trans,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,56.0,,2960.0,87.3,2630.0,,
GEON® Rigid,M4600,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,55.2,,3030.0,89.6,3170.0,,
GEON® Rigid,M4605,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,55.2,,3030.0,89.6,3170.0,,
GEON® Rigid,M4820,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,44.8,,2410.0,68.9,2410.0,,
GEON® Rigid,M5100,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,50.3,,2760.0,82.0,2960.0,,
GEON® Rigid,M5105,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,50.3,,2760.0,82.0,2960.0,,
GEON® Rigid,M5241,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,42.7,,2410.0,71.0,2340.0,,
GEON® Rigid,MP398,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,43.4,,2480.0,71.0,2380.0,,
GEON® Rigid,MP412,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,47.6,,2480.0,75.8,2620.0,,
GEON® Plus,L6122,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,40.4,,5250.0,90.0,5680.0,,
GEON® Plus,M7120,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,47.6,,2920.0,80.7,2530.0,,
GEON® Lite,E2507,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,51.6,,3420.0,96.8,3380.0,,
GEON® Lite,E8202,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,1810.0,33.0,1260.0,,
GEON® Flex,A6DU65,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
GEON® Fiberloc™,80530,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-GF30,86.2,,7930.0,145.0,8620.0,,
GEON® Fiberloc™,81520,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-GF20,96.5,,6890.0,138.0,7580.0,,
GEON® Duracap™,L4605 Green 5765,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,31.2,,1910.0,,1930.0,,
GEON® Duracap™,L4605 Red 7640,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,23.8,,1730.0,,1820.0,,
Etinox®,EA-4125,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Etinox®,EA-4210,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Etinox®,EA-4310,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Etinox®,EF-0127,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Etinox®,EF-0400,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Etinox®,ER-1130,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Etinox®,ER-B310,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Etinox®,ER-C130,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Fainplast PVC,RK 222,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.0,,,,,,
Fainplast PVC,RK 432,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,40.0,,,,,,
Fainplast PVC,RK 817,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,39.0,,,,,,
AuroraFlex™,G-4270D,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
Unichem,1104-03,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,38.7,,,,,,1.4
Unichem,9732NC-BLACK-55,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,21.7,,,,20.3,,
Dugdale PVC,Lead Free Purge Compound,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-L,,,,,,,
Dugdale PVC,Rigid Clear Extrusion - Blue Tint Compound,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Dugdale PVC,Rigid Injection Molding Compound,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Colorite Rigid PVC,2502,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Colorite Rigid PVC,2503,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Lucky PVC,Recycle 30,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Lucky PVC,Recycle 50,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
VINIKA®,D3058,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Small Boss,RPVC002,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Small Boss,RPVC02,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Small Boss,RPVC03,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Small Boss,RPVC05,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Westlake PVC,1230S,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Westlake PVC,2503,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2340.0,68.9,2830.0,,
Westlake PVC,3014,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,48.3,,3100.0,82.7,2620.0,,
Westlake PVC,3152,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2580.0,77.9,2780.0,,
Westlake PVC,3842,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,1380.0,20.7,1900.0,,
Westlake PVC,5034,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,48.0,,3100.0,83.0,2760.0,,
Westlake PVC,5409,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,49.0,,3310.0,81.0,3310.0,,
Westlake PVC,6400,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.0,,2410.0,76.0,2760.0,,
Westlake PVC,7048A,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2620.0,77.2,2860.0,,
Westlake PVC,7055,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.4,,2730.0,75.8,2580.0,,
Westlake PVC,7055 White,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2730.0,75.8,2730.0,,
Westlake PVC,7155,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.4,182.0,2720.0,75.8,2590.0,,
Westlake PVC,7170,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
Westlake PVC,7427,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.0,177.0,3000.0,94.0,2830.0,,
Westlake PVC,7801,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,1960.0,60.0,2000.0,,
Westlake PVC,8132,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.2,188.0,2410.0,78.5,2450.0,,
Westlake PVC,8150 Natural 00,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2680.0,80.5,3320.0,,
Westlake PVC,8150 White 119,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2690.0,80.2,3780.0,,
Westlake PVC,8150 White 91,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2650.0,79.0,3580.0,,
Westlake PVC,8245,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.8,,2620.0,74.5,2830.0,,
Westlake PVC,8247,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2620.0,81.4,2620.0,,
Westlake PVC,8266 Natural,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2610.0,74.5,2830.0,,
Westlake PVC,8563,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
Westlake PVC,8959,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,14.4,,
Westlake PVC,9113 White 02,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,42.1,,,75.8,2480.0,,
Westlake PVC,9113J Clear 13,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.4,,,75.8,2520.0,,
Westlake PVC,9153,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,42.7,,,,2590.0,,
Westlake PVC,9175 White 10,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,50.3,,,89.6,2860.0,,
Westlake PVC,9190,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.0,,,73.4,2990.0,,
Westlake PVC,9210,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.2,,2490.0,84.1,3100.0,,
Westlake PVC,9211,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.9,,,75.8,2650.0,,
Westlake PVC,CL-6380J,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,49.6,199.0,2960.0,89.6,2760.0,,
Westlake PVC,FG-9246,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.0,,,66.0,2390.0,,
Westlake PVC,HH-6730,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.1,,2340.0,68.9,2480.0,,
Westlake PVC,HHW-191,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.2,,2410.0,75.8,2410.0,,
Westlake PVC,MD-5009,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2960.0,89.6,2900.0,,
Westlake PVC,SP-5034,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,48.3,,3100.0,82.7,2760.0,,
Westlake PVC,SP-6560,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.4,,2620.0,75.8,2550.0,,
Westlake PVC,SP-7221,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,42.7,,2590.0,68.9,2410.0,,
Westlake PVC,UV-6676,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2280.0,65.5,2210.0,,
Westlake PVC,UV-7160,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.4,,2590.0,75.8,2410.0,,
Suprel® SVA,9301,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2280.0,62.7,2610.0,,
Hy-Vin®,VM50309,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,38.0,,,,,,
Hy-Vin®,XL81386,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-P,40.0,,,,,,
EVICOM™,RC7/791,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,,,,,2.8,,
K-Bin Rigid PVC,KB-2000,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,54.1,,3030.0,96.5,3100.0,,
K-Bin Rigid PVC,KB-5006,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.9,,2550.0,71.4,2530.0,,
K-Bin Rigid PVC,KB-7101,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.7,,,,3030.0,,
K-Bin Rigid PVC,KBD-1000,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,38.4,,2840.0,63.1,,,
Trovidur®,EC-N,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,55.0,,,80.0,3000.0,,
Roscom PVC,618DR-100 Natural D58,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC-L,,,,,,,
Prime,2120 CLR,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,49.0,,2620.0,,2900.0,,
Prime,3150,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,42.1,,2830.0,,2960.0,,
Prime,3590,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,42.7,,2620.0,,2830.0,,
Prime,4070,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.4,,2550.0,,2690.0,,
Prime,4070 TRNS,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.4,,2550.0,,2690.0,,
Prime,4240,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,46.9,,2830.0,,2830.0,,
Prime,5601,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,43.4,,2830.0,,2690.0,,
Prime,6010,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.1,,2690.0,,2830.0,,
ALPHAMED,2212C2B/H-118,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2420.0,,,,
ALPHAMED,2212RHT/1-118 CLEAR 080X,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2650.0,,1830.0,,13.0
AuroraFlex™,G-4257D,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC-P,,,,,,,10.0
AuroraTec™,RB 5051 FGS CLEAR,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,,,2620.0,76.0,2690.0,,
AuroraTec™,RB 5055 UV FDA CLEAR,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,,,,76.0,2610.0,,
AuroraTec™,RR 5053 UV,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,,,2690.0,79.0,2730.0,,
AuroraTec™,RR 5053 UV2,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,,,2760.0,79.0,2650.0,,
AuroraTec™,RR 7800 MC WHITE,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2550.0,69.0,2620.0,,
Boltaron,4430 Opal,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,48.0,,3090.0,74.0,,,
Trovidur®,NL red,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,62.0,,,80.0,3000.0,,
Weatherguard®,8303 HG,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,12.0
Sylvin,83050-70D Natural,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,177.0,,,,,
Sylvin,8392-55D Natural,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8773-60D Black 281,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8773-60D Brown 7383,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8773-60D Grey 9506,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8773-60D Grey 9508,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8773-60D Red 6235,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8773-60D White 1403,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8773-60D White 1430,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8808-70D Black,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8842A Natural,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,182.0,,,,,
Sylvin,8857-60D Natural,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8864-70D Natural,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8864-70D White 1445,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,177.0,,,,,
Sylvin,8870-70D White 1502,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,177.0,,,,,
Vital-Line,SHM1332,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,31.4,,,,,,
Sinvicomp,DBS3025,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,39.2,,,,,,
Sinvicomp,SBB3713J,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,42.0,,,,,,
Sinvicomp,SBB3713M,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,43.6,,,,,,
Sinvicomp,SBC3707,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.6,,,,,,3.5
Sinvicomp,SBC3715,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,39.7,,,,,,
Sinvicomp,SBF5758,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,39.2,,,,,,54.0
Sinvicomp,SIC3707J,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,50.0,,,,,,
Sinvicomp,SRF3703,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,55.0,,,,,,4.0
Sinvicomp,SRF3709Z,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,48.0,,,,,,
Sinvicomp,SRF3711,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.1,,,,,,
Sinvicomp,SRF3715E,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.1,,,,,,
Sinvicomp,SRF9703A,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,48.0,,,,,,
Sinvicomp,SRF9721G,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,45.0,,,,,,
Sinvicomp,SRP2606/2,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.1,,,,,,
Sinvicomp,SRP3705F,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,42.0,,,,,,
Weatherguard®,WG 1050HG,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,42.9,191.0,2910.0,,2990.0,,
APEX®,01-A0144M-101,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
APEX®,02-A0435A2-99,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
APEX®,04-A0300A-110 UVFG,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC-P,,,,,,,
APEX®,09-P3741E-95,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
APEX®,12-A3804A-85,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
APEX®,33043RV-83NT1,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC-P,,,,,,,
APEX®,60001,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
APEX®,89-P267D,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",PVC,,,,,,,
APEX®,RD 12A-009,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2430.0,,,,
APEX®,RD 12A-012,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,3830.0,,,,
APEX®,RD12A-017,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,2690.0,,
APEX®,RE 8107 UV,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2650.0,,2710.0,,
APEX®,RE 8108A NT,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2810.0,,2940.0,,
APEX®,RE 8114 NT,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,2480.0,,
APEX®,RE 8218A,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2760.0,,2760.0,,
APEX®,RE 8219,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2750.0,,2800.0,,
APEX®,RE 9003,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2590.0,,2840.0,,
APEX®,RE 9004,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2620.0,,3030.0,,
APEX®,RE 9016A,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2880.0,,2870.0,,
APEX®,RE 9218,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2760.0,,2690.0,,
APEX®,RE 9218 UV,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,,,
APEX®,RM 40054 P54,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.1,,2760.0,,2740.0,,9.6
APEX®,RM 8201,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,,,3230.0,,
APEX®,RM 8218B,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2710.0,,2790.0,,
APEX®,RS 9011,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2430.0,,2380.0,,
APEX®,RS 9118C UV,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2830.0,,2770.0,,
APEX®,RS 9202,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,,,2760.0,,2620.0,,
GEON® Rigid,06935L,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.4,,2910.0,81.2,2990.0,,
GEON® Rigid,161J-1,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,44.8,,2650.0,83.4,2300.0,,
GEON® Rigid,161J-1-3V/2188GC-3V,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,43.4,,2580.0,77.2,2390.0,,
GEON® Rigid,210A (HS),"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,48.6,,3020.0,82.0,2810.0,,
GEON® Rigid,2799,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,45.4,,,,2450.0,,
GEON® Rigid,5035,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,48.3,,2760.0,86.9,3240.0,,
GEON® Rigid,5075,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,51.7,,,,3030.0,,
GEON® Rigid,6957,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,37.9,,2520.0,73.1,2450.0,,
GEON® Rigid,87150,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.9,,2520.0,72.1,2710.0,,
GEON® Rigid,87160,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,43.7,,2890.0,82.3,2890.0,,
GEON® Rigid,87180,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,44.7,,3100.0,83.6,3300.0,,
GEON® Rigid,87431,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,53.1,,3310.0,93.8,3070.0,,
GEON® Rigid,87500,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,53.8,,,,2830.0,,
GEON® Rigid,87510,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,42.7,,3000.0,82.0,2760.0,,
GEON® Rigid,87559,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.1,,,,2390.0,,
GEON® Rigid,87566,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,49.6,,2900.0,,2550.0,,
GEON® Rigid,87567,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,53.4,,2840.0,88.5,,,
GEON® Rigid,87707,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,56.9,,2920.0,93.5,2870.0,,
GEON® Rigid,87759,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,40.6,,2710.0,69.6,2900.0,,
GEON® Rigid,87775,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.5,,2740.0,80.0,2760.0,,
GEON® Rigid,87850,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,43.4,,2450.0,70.3,2480.0,,
GEON® Rigid,E1356,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,48.6,,3230.0,95.1,2820.0,,
GEON® Rigid,E1358,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,48.6,,3230.0,95.1,2820.0,,
GEON® Rigid,E1500,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,41.6,,2900.0,79.3,2950.0,,
GEON® Rigid,E3360A,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,45.9,,2960.0,89.6,2900.0,,
GEON® Rigid,E3363,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,47.9,,2950.0,87.4,2630.0,,
GEON® Rigid,E7130,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,47.2,,2910.0,87.4,2970.0,,
GEON® Rigid,E7364,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,45.9,,2960.0,89.6,2900.0,,
GEON® Rigid,E7456,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,47.9,,2880.0,90.3,3090.0,,
GEON® Rigid,L0189,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,50.1,,2680.0,82.7,2700.0,,
GEON® Rigid,L1101,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,44.1,,2620.0,78.2,2590.0,,
GEON® Rigid,L4536,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,53.2,,3030.0,98.6,2880.0,,
GEON® Rigid,L6607,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,32.9,,4080.0,69.6,4250.0,,
GEON® Rigid,L6610,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,43.1,,2920.0,73.8,3120.0,,
GEON® Rigid,L7022,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,46.0,,2930.0,86.2,2620.0,,
GEON® Rigid,L8761,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,55.4,,3420.0,98.6,3060.0,,
GEON® Rigid,L9630,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,43.1,,2920.0,73.8,3120.0,,
GEON® Rigid,L9632,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC,42.8,,2880.0,72.4,3130.0,,
GEON® Rigid,LPOP,"Polyvinyl Chloride, Rigid","PVC, Rigid",PVC-I,43.4,,2580.0,77.2,2390.0,,
