Product Name,Grade,Generic Polymer Type,Generic Polymer Symbol,Density,Tensile Strength at Yield,Flexural Modulus,Flexural Strength,Tensile Modulus,Glass Transition Temperature,Melt Mass-Flow Rate (MFR)
Starex,VE-1890 K,"Polystyrene, High Impact",PS (HIPS),1.15,24.0,1700.0,37.0,2100.0,,13.0
Kumho PS,GP 150I,"Polystyrene, General Purpose",PS (GPPS),1.04,53.0,3240.0,,,,3.0
Kumho PS,GP 150K,"Polystyrene, General Purpose",PS (GPPS),1.04,53.0,3240.0,,,,30.0
Kumho PS,HI 425E,"Polystyrene, High Impact",PS (HIPS),1.03,27.4,1710.0,,,,4.5
Kumho PS,HI 425TV,"Polystyrene, High Impact",PS (HIPS),1.03,27.5,1720.0,,,,4.5
Kumho EPS,GN12,"Polystyrene, Expanded",PS (EPS),0.02,,,,,,
Kumho EPS,SEPS N20,"Polystyrene, Expanded",PS (EPS),0.02,,,,,,
Kumho EP,HSP 8390,Polyphenylene Ether + PS,PPE+PS,1.05,71.6,2700.0,,,,5.0
Idemitsu PS,ET63,"Polystyrene, General Purpose",PS (GPPS),1.04,28.0,2050.0,50.0,,,2.5
Idemitsu PS,IT43,"Polystyrene, General Purpose",PS (GPPS),1.04,27.0,2000.0,45.0,,,8.2
Idemitsu PS,MS500,"Polystyrene, General Purpose",PS (GPPS),1.04,36.0,2550.0,64.0,,,4.7
Idemitsu PS,SEHI-125,"Polystyrene, High Impact",PS (HIPS),1.07,33.0,2460.0,53.0,,,6.3
Styrolution PS,1050,"Polystyrene, General Purpose",PS (GPPS),1.04,,2950.0,85.0,2650.0,,
Styrolution PS,1200/1201,"Polystyrene, General Purpose",PS (GPPS),1.04,52.4,3310.0,107.0,3170.0,,1.6
Styrolution PS,1290/1291,"Polystyrene, General Purpose",PS (GPPS),1.04,52.4,3310.0,107.0,3170.0,,1.6
Styrolution PS,1300/1301,"Polystyrene, General Purpose",PS (GPPS),1.04,49.0,3310.0,100.0,3170.0,,3.0
Styrolution PS,145D,"Polystyrene, General Purpose",PS (GPPS),1.05,44.0,,70.0,3300.0,,
Styrolution PS,153F,"Polystyrene, General Purpose",PS (GPPS),1.04,45.0,3250.0,70.0,3050.0,,
Styrolution PS,2610,"Polystyrene, General Purpose",PS (GPPS),1.04,41.4,3310.0,82.7,3170.0,,3.6
Styrolution PS,456EB,"Polystyrene, High Impact",PS (HIPS),1.05,23.0,2100.0,42.0,2000.0,,
Styrolution PS,476L,"Polystyrene, High Impact",PS (HIPS),1.05,27.0,1950.0,40.0,1850.0,,
Styrolution PS,5310,"Polystyrene, High Impact",PS (HIPS),1.04,20.0,1760.0,44.8,1760.0,,2.4
Styrolution PS,7800,"Polystyrene, High Impact",PS (HIPS),1.04,28.3,1970.0,52.1,1790.0,,3.6
ECOmpoundS®,1705003,"Polystyrene, General Purpose",PS (GPPS),1.05,,1700.0,,,,7.0
ECOmpoundS®,1705004,"Polystyrene, General Purpose",PS (GPPS),1.05,,1750.0,,,,7.0
KMI,KM 0246,"Polystyrene, High Impact",PS (HIPS),1.05,,,,2040.0,,2.8
Stirol,UPM-0508 (1s.),"Polystyrene, High Impact",PS (HIPS),,,,,,,2.0
Stirol,UPM-0612 L (extra),"Polystyrene, High Impact",PS (HIPS),,24.5,,,,,4.0
Stirol,UPM-0703 E (extra),"Polystyrene, High Impact",PS (HIPS),,,,,,,2.5
Stirol,UPS-0801 (1s.),"Polystyrene, High Impact",PS (HIPS),,,,,,,2.0
Stirol,UPS-0803 E (extra),"Polystyrene, High Impact",PS (HIPS),,,,,,,2.7
POLIMAXX,HI830,"Polystyrene, High Impact",PS (HIPS),1.04,26.5,2260.0,47.1,2160.0,,2.5
Maywo®,PS HI,"Polystyrene, High Impact",PS (HIPS),1.06,20.0,,,1730.0,,
Luranyl®,KR 2403 G6,Polyphenylene Ether + PS,PPE+PS,1.28,,,160.0,9000.0,,
Luranyl®,KR 2450-3,Polyphenylene Ether + PS,PPE+PS,1.09,,,105.0,2500.0,,
Luranyl®,KR 2451-3,Polyphenylene Ether + PS,PPE+PS,1.08,,,110.0,2500.0,,
RTP,1700 FR,Polyphenylene Ether + PS,PPE+PS,1.13,,2280.0,75.8,2410.0,,
RTP,1703 FR,Polyphenylene Ether + PS,PPE+PS,1.25,,5860.0,110.0,6550.0,,
RTP,1799 X 138211 C,Polyphenylene Ether + PS,PPE+PS,1.26,,6070.0,131.0,6210.0,,
RTP,400,"Polystyrene, General Purpose",PS (GPPS),1.04,,3450.0,100.0,3100.0,,
RTP,400 TFE 5,"Polystyrene, General Purpose",PS (GPPS),1.08,,3100.0,89.6,3310.0,,
RTP,401,"Polystyrene, General Purpose",PS (GPPS),1.11,,4830.0,96.5,2960.0,,
RTP,401 HI,"Polystyrene, High Impact",PS (HIPS),1.11,,3650.0,53.1,3790.0,,
RTP,499 X 147356 Z,"Polystyrene, General Purpose",PS (GPPS),1.04,,2070.0,37.9,2210.0,,13.0
RTP,499 X 147398 EG,"Polystyrene, General Purpose",PS (GPPS),1.04,,2070.0,39.0,2000.0,,7.0
RTP,499 X 87338,"Polystyrene, General Purpose",PS (GPPS),1.19,,4830.0,65.5,5520.0,,
ESD,1781,Polyphenylene Ether + PS,PPE+PS,1.1,,6890.0,124.0,8270.0,,
ESD,A 400,"Polystyrene, General Purpose",PS (GPPS),1.09,,2410.0,37.9,2070.0,,
Sicostirolo®,CR H 3344,"Polystyrene, High Impact",PS (HIPS),1.05,15.0,2200.0,,,,7.0
Sicostirolo®,CR H 3546,"Polystyrene, High Impact",PS (HIPS),1.05,18.0,2000.0,,,,8.0
Sicostirolo®,CR H 3644,"Polystyrene, High Impact",PS (HIPS),1.05,15.0,2000.0,,,,7.0
Resirene®,7600,"Polystyrene, High Impact",PS (HIPS),1.04,,,,2000.0,,5.0
Resirene®,HH 103,"Polystyrene, General Purpose",PS (GPPS),1.04,,,,3450.0,,1.8
ResMart Ultra,HIPS 4.5-2,"Polystyrene, High Impact",PS (HIPS),1.03,,1710.0,34.5,,,4.5
PONACOM PS,5380,"Polystyrene, High Impact",PS (HIPS),1.05,,,,,,5.0
PONACOM PS,5460,"Polystyrene, High Impact",PS (HIPS),1.05,,,,,,5.0
PPR,PS03,"Polystyrene, High Impact",PS (HIPS),1.04,23.4,2070.0,,,,
PRE-ELEC®,TP 15837,"Polystyrene, General Purpose",PS (GPPS),1.17,32.0,1650.0,,,,2.3
RAMLLOY,PNS3000G6BK10,Polyphenylene Ether + PS,PPE+PS,1.28,,6700.0,165.0,8800.0,,6.5
Prime Impax,450,"Polystyrene, High Impact",PS (HIPS),1.04,20.0,2070.0,,1900.0,,2.5
Prime Impax,650 & 6450,"Polystyrene, High Impact",PS (HIPS),1.04,20.7,1650.0,,,,3.0
BioBlend®,XD 26152,"Polystyrene, High Impact",PS (HIPS),1.2,,935.0,30.0,680.0,,1.7
HYRENE®,PS-HI 8/2 UL,"Polystyrene, High Impact",PS (HIPS),1.04,30.0,2100.0,39.0,,,8.0
Styrolution PS ECO,168N BC100,"Polystyrene, High Impact",PS (HIPS),1.04,59.0,2280.0,160.0,3300.0,,
LG Chem,23NFD-NP (GPPS),"Polystyrene, General Purpose",PS (GPPS),1.04,40.7,3530.0,88.3,,,5.5
LG Chem,23NFW-NP (GPPS),"Polystyrene, General Purpose",PS (GPPS),1.04,40.7,3530.0,88.3,,,5.5
LG Chem,24EP-NP (GPPS),"Polystyrene, General Purpose",PS (GPPS),1.04,44.1,3730.0,108.0,,,3.0
LG Chem,B121NN,"Polystyrene, Expanded",PS (EPS),0.016,,,,,,
LG Chem,B221NN,"Polystyrene, Expanded",PS (EPS),0.015,,,,,,
LG Chem,D522NH,"Polystyrene, Expanded",PS (EPS),0.018,,,,,,
LG Chem,R555NF,"Polystyrene, Expanded",PS (EPS),0.022,,,,,,
NexKemia,MT Series,"Polystyrene, Expanded",PS (EPS),,,,,,,
Ravapura®,PS 4007GW,"Polystyrene, High Impact",PS (HIPS),1.12,26.0,2450.0,45.0,2850.0,,7.0
Ravapura®,PS 5008,"Polystyrene, High Impact",PS (HIPS),1.05,18.0,,,1900.0,,8.0
Ravapura®,PS 7010,"Polystyrene, High Impact",PS (HIPS),1.05,17.0,,,1950.0,,10.0
PermaStat PLUS®,400,"Polystyrene, General Purpose",PS (GPPS),1.05,,1520.0,37.9,1520.0,,
LNP™ THERMOCOMP™ Compound,ZKC09,Polyphenylene Ether + PS,PPE+PS,1.6,55.0,3100.0,96.0,3200.0,,6.3
LNP™ THERMOCOMP™ Compound,ZKC0CXXD,Polyphenylene Ether + PS,PPE+PS,1.9,72.0,4800.0,116.0,5000.0,,9.6
LNP™ THERMOCOMP™ Compound,ZKC0DXXD,Polyphenylene Ether + PS,PPE+PS,2.06,46.0,2370.0,82.0,2380.0,,8.5
NORYL™ Resin,GFN2BIO3,Polyphenylene Ether + PS,PPE+PS,1.2,,6540.0,,7070.0,,9.0
NORYL™ Resin,GFN2RC3,Polyphenylene Ether + PS,PPE+PS,1.2,,5950.0,,6500.0,,10.0
Extir®,CM Galileo Europa 3 AE,"Polystyrene, Expanded",PS (EPS),0.017,,,,,,
REVIVE®,EPS 3000,"Polystyrene, Expanded",PS (EPS),0.018,,,,,,
REVIVE®,EPS 3000AE,"Polystyrene, Expanded",PS (EPS),0.017,,,,,,
Innova,EPS-FR 300N,"Polystyrene, Expanded",PS (EPS),,,,,,,
Innova,HIPS PS-3D Standard,"Polystyrene, High Impact",PS (HIPS),1.04,,,,990.0,,4.0
VERDANT™,PCRPS0651,"Polystyrene, High Impact",PS (HIPS),1.03,,2200.0,45.0,,,4.5
VERDANT™,RRPS0602 Series,"Polystyrene, High Impact",PS (HIPS),,,,,,,6.0
VINPOL™,PS015,"Polystyrene, General Purpose",PS (GPPS),1.04,,,,2930.0,,1.5
VINPOL™,PS0283,"Polystyrene, High Impact",PS (HIPS),1.04,,2070.0,47.6,2070.0,,2.8
Sinelec,CCB6965,"Polystyrene, Specialty",PS (Specialty),1.11,30.0,1700.0,45.0,,,2.0
Styropek®,BFL 397,"Polystyrene, Expanded",PS (EPS),,,,,,,
SUPREME™,SE 200 BL,"Polystyrene, Expanded",PS (EPS),0.01,,,,,,
SUPREME™,SE 271 TS,"Polystyrene, Expanded",PS (EPS),0.042,,,,,,
SUPREME™,SE 300 BL / FC,"Polystyrene, Expanded",PS (EPS),0.016,,,,,,
SUPREME™,SE 300 FR,"Polystyrene, Expanded",PS (EPS),0.018,,,,,,
SUPREME HIPS,SH 400HF,"Polystyrene, High Impact",PS (HIPS),1.03,,2350.0,39.2,,,13.0
SUPREME GPPS,SC 206 HT,"Polystyrene, General Purpose",PS (GPPS),1.04,,3100.0,76.0,,,12.0
HiFill®,HIPS BK,"Polystyrene, High Impact",PS (HIPS),1.05,23.4,2000.0,38.6,,,6.0
HiFill®,HIPS GF30,"Polystyrene, High Impact",PS (HIPS),1.25,,7240.0,89.6,,,
HiFill®,HIPS WT,"Polystyrene, High Impact",PS (HIPS),1.05,23.4,2000.0,38.6,,,8.0
HiFill®,PS GL30,"Polystyrene, General Purpose",PS (GPPS),1.24,35.2,3380.0,68.3,,,
Taitarex®,666,"Polystyrene, High Impact",PS (HIPS),1.04,2.45,,,,,7.0
Taitacell,EPS 301S,"Polystyrene, Expanded",PS (EPS),0.015,,,0.245,,,
Taitacell,EPS 321NS,"Polystyrene, Expanded",PS (EPS),0.015,,,0.245,,,
Taitacell,EPS 321NT,"Polystyrene, Expanded",PS (EPS),0.015,,,0.245,,,
Taitacell,EPS 351S,"Polystyrene, Expanded",PS (EPS),0.015,,,0.245,,,
Taitacell,EPS 351SA,"Polystyrene, Expanded",PS (EPS),0.015,,,0.245,,,
Synthos PS,171M,"Polystyrene, General Purpose",PS (GPPS),1.05,,,61.0,3300.0,,
Synthos PS,GP 525,"Polystyrene, General Purpose",PS (GPPS),,,,,,,9.0
Synthos PS,HI 336M,"Polystyrene, High Impact",PS (HIPS),,,,,,,11.0
Synthos PS,HI 562E,"Polystyrene, High Impact",PS (HIPS),,,,,,,3.0
InVento®,Optima 800FR/PL,"Polystyrene, Expanded",PS (EPS),,,,,,,
InVento®,Optima 800FRN/PL,"Polystyrene, Expanded",PS (EPS),,,,,,,
InSphere®,1600F/CZ,"Polystyrene, Expanded",PS (EPS),,,,,,,
InSphere®,1600FC/NL,"Polystyrene, Expanded",PS (EPS),,,,,,,
InSphere®,1600S/NL,"Polystyrene, Expanded",PS (EPS),,,,,,,
InSphere®,2000F/CZ,"Polystyrene, Expanded",PS (EPS),,,,,,,
InSphere®,300B/NL,"Polystyrene, Expanded",PS (EPS),,,,,,,
InSphere®,300S/NL,"Polystyrene, Expanded",PS (EPS),,,,,,,
InSphere®,800FC/NL,"Polystyrene, Expanded",PS (EPS),,,,,,,
InPacto®,800SR/F1,"Polystyrene, Expanded",PS (EPS),,,,,,,
Solarene®,H-835,"Polystyrene, High Impact",PS (HIPS),1.04,20.6,1620.0,36.3,,,4.3
HK HIPS,SR600,"Polystyrene, High Impact",PS (HIPS),1.04,24.0,1900.0,48.0,2050.0,,3.2
HK HIPS,SRG100,"Polystyrene, High Impact",PS (HIPS),1.04,30.0,2100.0,52.0,2000.0,,3.5
HK GPPS,N1841H,"Polystyrene, General Purpose",PS (GPPS),1.04,,3200.0,80.0,3250.0,,10.0
I. Stern,GPPS-004,"Polystyrene, General Purpose",PS (GPPS),,47.1,2840.0,,,,4.5
I. Stern,HP-8250,"Polystyrene, High Impact",PS (HIPS),,,1560.0,,,,5.5
GPPC,PS-316,"Polystyrene, High Impact",PS (HIPS),1.05,,2100.0,37.0,,,8.0
GPPC,PS-350,"Polystyrene, High Impact",PS (HIPS),1.05,,2130.0,46.0,,,4.8
STAR,GPPS C12,"Polystyrene, General Purpose",PS (GPPS),1.04,,2850.0,,,,12.0
STAR,HIPS C13,"Polystyrene, High Impact",PS (HIPS),1.04,,2070.0,39.3,2210.0,,13.0
Iupiace™,AH60,Polyphenylene Ether + PS,PPE+PS,1.06,50.0,2500.0,95.0,2500.0,,
Iupiace™,AH80,Polyphenylene Ether + PS,PPE+PS,1.07,63.0,2600.0,110.0,2600.0,,
Iupiace™,ANP6GM4,Polyphenylene Ether + PS,PPE+PS,1.27,,5800.0,140.0,6100.0,,
Iupiace™,AP6GM2,Polyphenylene Ether + PS,PPE+PS,1.16,,3800.0,116.0,4000.0,,
Iupiace™,GH30,Polyphenylene Ether + PS,PPE+PS,1.31,,8400.0,170.0,8900.0,,
Iupiace™,GHF3010,Polyphenylene Ether + PS,PPE+PS,1.37,,9000.0,140.0,9000.0,,
Iupiace™,GV10,Polyphenylene Ether + PS,PPE+PS,1.15,,4100.0,135.0,4200.0,,
Iupiace™,GV30,Polyphenylene Ether + PS,PPE+PS,1.31,,8300.0,170.0,8400.0,,
Iupiace™,HD7007,Polyphenylene Ether + PS,PPE+PS,1.32,,4800.0,95.0,4900.0,,
Grupo IDESA GPPS,K-9-S-02,"Polystyrene, General Purpose",PS (GPPS),,,,,4170.0,,1.6
Hangzhou Plastic,PS/EVOH/PE,"Film, PS/EVOH/PE","Film, PS/EVOH/PE",,,,,,,
Hangzhou Plastic,PS/PE,"Film, PS/PE","Film, PS/PE",,,,,,,
HYRENE®,PS-MI 14/1.3,"Polystyrene, Medium Impact",PS (MIPS),1.04,24.8,2550.0,46.9,,,13.0
Eporex®,525,"Polystyrene, General Purpose",PS (GPPS),1.05,44.1,2960.0,,,,9.2
Eporex®,555,"Polystyrene, General Purpose",PS (GPPS),1.05,0.0538,3240.0,,,,2.0
ECOGRAN®,PSCI BLK,"Polystyrene, High Impact",PS (HIPS),0.98,,,,2150.0,,3.0
Verity™,GPPS7,"Polystyrene, General Purpose",PS (GPPS),1.04,43.4,3240.0,55.2,,,7.0
TAIRIREX®,GP5250,"Polystyrene, General Purpose",PS (GPPS),1.04,,3140.0,84.0,3040.0,,6.5
TAIRIREX®,GP5500,"Polystyrene, General Purpose",PS (GPPS),1.04,,3330.0,105.0,3140.0,,2.6
TAIRIREX®,GP550N,"Polystyrene, General Purpose",PS (GPPS),1.04,,3700.0,98.0,3400.0,,1.9
TAIRIREX®,GP560N,"Polystyrene, General Purpose",PS (GPPS),1.04,,3700.0,98.0,3400.0,,1.9
TAIRIREX®,HP8250,"Polystyrene, High Impact",PS (HIPS),1.04,,2400.0,44.0,2200.0,,5.5
TAIRIREX®,HP825F,"Polystyrene, High Impact",PS (HIPS),1.04,,2400.0,46.0,2350.0,,9.0
TAIRIREX®,HP825N,"Polystyrene, High Impact",PS (HIPS),1.04,,2250.0,42.0,2250.0,,5.5
TAIRIREX®,HP9450,"Polystyrene, High Impact",PS (HIPS),1.04,,2400.0,47.0,2350.0,,3.0
TAIRILAC®,HP835G,"Polystyrene, General Purpose",PS (GPPS),,,2260.0,54.0,2180.0,,3.7
Galloo,GP-rPS86B,"Polystyrene, General Purpose",PS (GPPS),1.05,,1750.0,,,,7.0
Galloo,GP-rPS86L40,"Polystyrene, General Purpose",PS (GPPS),1.05,,1750.0,,,,7.0
SABIC® PS,100,"Polystyrene, General Purpose",PS (GPPS),1.05,,3530.0,72.0,2250.0,,14.0
SABIC® PS,155,"Polystyrene, General Purpose",PS (GPPS),1.05,,3630.0,66.0,2990.0,,7.0
SABIC® EPS,550FF,"Polystyrene, Expanded",PS (EPS),,,,,,,
SABIC® EPS,552,"Polystyrene, Expanded",PS (EPS),,,,,,,
SABIC® EPS,652,"Polystyrene, Expanded",PS (EPS),,,,,,,
NORYL™ Resin,731F - Asia,Polyphenylene Ether + PS,PPE+PS,1.06,57.0,2550.0,,2700.0,,9.2
NORYL™ Resin,731S - Asia,Polyphenylene Ether + PS,PPE+PS,1.08,58.0,2420.0,,1723.322087,,
NORYL™ Resin,BN31 - Europe,Polyphenylene Ether + PS,PPE+PS,1.1,48.0,2410.0,,,,
NORYL™ Resin,BN9003G - Europe,Polyphenylene Ether + PS,PPE+PS,1.06,47.0,2190.0,,2170.0,,10.0
NORYL™ Resin,CN5246 - Asia,Polyphenylene Ether + PS,PPE+PS,1.33,108.0,8230.0,152.0,,,
NORYL™ Resin,CN5258 - Asia,Polyphenylene Ether + PS,PPE+PS,1.42,119.0,10000.0,158.0,,,
NORYL™ Resin,EFN4230S,Polyphenylene Ether + PS,PPE+PS,1.08,81.0,2800.0,119.0,2382.996459,,14.0
NORYL™ Resin,EM6100 - Americas,Polyphenylene Ether + PS,PPE+PS,1.05,42.0,2100.0,65.0,2050.0,,15.0
NORYL™ Resin,EM6100 - Europe,Polyphenylene Ether + PS,PPE+PS,1.05,42.0,2100.0,65.0,2050.0,,15.0
NORYL™ Resin,EM7304F - Americas,Polyphenylene Ether + PS,PPE+PS,1.15,,4550.0,,5084.240696,,
NORYL™ Resin,EX130 - Asia,Polyphenylene Ether + PS,PPE+PS,1.06,53.0,2160.0,78.0,,,4.6
NORYL™ Resin,FE1520PW - Americas,Polyphenylene Ether + PS,PPE+PS,1.24,,6040.0,,7170.0,,
NORYL™ Resin,FE1630PW - Americas,Polyphenylene Ether + PS,PPE+PS,1.3,,8120.0,,9600.0,,9.0
NORYL™ Resin,FE1740PW - Americas,Polyphenylene Ether + PS,PPE+PS,1.4,,9500.0,,11300.0,,10.0
NORYL™ Resin,FNH2160 - Americas,Polyphenylene Ether + PS,PPE+PS,1.12,55.0,2250.0,,2680.0,,
NORYL™ Resin,FNH2160 - Asia,Polyphenylene Ether + PS,PPE+PS,1.12,55.0,2250.0,,2680.0,,
NORYL™ Resin,GFN1 - Asia,Polyphenylene Ether + PS,PPE+PS,1.17,60.0,3700.0,,3900.0,,4.0
NORYL™ Resin,GFN1F - Asia,Polyphenylene Ether + PS,PPE+PS,1.17,60.0,3700.0,,3900.0,,4.0
NORYL™ Resin,GFN20 - Asia,Polyphenylene Ether + PS,PPE+PS,1.23,90.0,5400.0,,6000.0,,12.0
NORYL™ Resin,GFN2F - Americas,Polyphenylene Ether + PS,PPE+PS,1.2,,6540.0,,7070.0,,9.0
NORYL™ Resin,HNA055 - Europe,Polyphenylene Ether + PS,PPE+PS,1.08,67.0,2490.0,,2400.0,,6.2
NORYL™ Resin,IGN320 - Americas,Polyphenylene Ether + PS,PPE+PS,1.2,108.0,5720.0,,6260.0,,13.0
NORYL™ Resin,LTA6020 - Asia,Polyphenylene Ether + PS,PPE+PS,1.13,71.0,2600.0,,2680.0,,4.0
NORYL™ Resin,N1900 - Europe,Polyphenylene Ether + PS,PPE+PS,1.1,50.0,2200.0,,2300.0,,
NORYL™ Resin,N190X - Asia,Polyphenylene Ether + PS,PPE+PS,1.13,58.0,2350.0,,2600.0,,19.0
NORYL™ Resin,N225X - Americas,Polyphenylene Ether + PS,PPE+PS,1.11,66.0,2490.0,,2526.330781,,
NORYL™ Resin,N802 - Americas,Polyphenylene Ether + PS,PPE+PS,1.08,35.0,2150.0,53.0,,,21.0
NORYL™ Resin,NF1520,Polyphenylene Ether + PS,PPE+PS,1.34,74.0,5300.0,,,,
NORYL™ Resin,NH5020 - Europe,Polyphenylene Ether + PS,PPE+PS,1.11,80.0,2980.0,,3050.0,,9.8
NORYL™ Resin,NH6010B - Asia,Polyphenylene Ether + PS,PPE+PS,1.11,64.0,2360.0,,2440.0,,5.6
NORYL™ Resin,NH7010 - Americas,Polyphenylene Ether + PS,PPE+PS,1.09,69.0,2520.0,,2500.0,,10.0
NORYL™ Resin,NH7010 - Europe,Polyphenylene Ether + PS,PPE+PS,1.09,69.0,2520.0,,2500.0,,10.0
NORYL™ Resin,NHP5054 - Americas,Polyphenylene Ether + PS,PPE+PS,1.3,120.0,6000.0,,5435.888007,,8.0
NORYL™ Resin,NHP5054 - Europe,Polyphenylene Ether + PS,PPE+PS,1.3,120.0,6000.0,,7300.0,,8.0
NORYL™ Resin,NHP8010T3,Polyphenylene Ether + PS,PPE+PS,1.09,63.0,2450.0,106.0,2440.0,,16.0
NORYL™ Resin,PCN2910 - Asia,Polyphenylene Ether + PS,PPE+PS,1.38,106.0,9130.0,,10600.0,,11.0
NORYL™ Resin,PVX1201 - Europe,Polyphenylene Ether + PS,PPE+PS,1.11,60.0,2500.0,,2700.0,,14.0
NORYL™ Resin,PX1181 - Europe,Polyphenylene Ether + PS,PPE+PS,1.06,35.0,1500.0,,1800.0,,
NORYL™ Resin,PX138H - Europe,Polyphenylene Ether + PS,PPE+PS,1.25,80.0,4500.0,,6000.0,,
NORYL™ Resin,PX1630 - Europe,Polyphenylene Ether + PS,PPE+PS,1.29,,7050.0,,8100.0,,
NORYL™ Resin,SE1GFN2 - Americas,Polyphenylene Ether + PS,PPE+PS,1.23,,5720.0,,6313.721676,,
NORYL™ Resin,SE1X - Asia,Polyphenylene Ether + PS,PPE+PS,1.1,65.0,2400.0,,,,
NORYL™ Resin,V0150B - Americas,Polyphenylene Ether + PS,PPE+PS,1.11,70.0,2400.0,,2500.0,,3.5
NORYL™ Resin,ZM3242 - Asia,Polyphenylene Ether + PS,PPE+PS,1.35,,5770.0,,,,27.0
NORYL PPX™ Resin,PPX630 - Asia,Polyphenylene Ether + PS + PP,PPE+PS+PP,1.19,79.0,5550.0,,,,2.6
NORYL PPX™ Resin,PPX630F - Asia,Polyphenylene Ether + PS + PP,PPE+PS+PP,1.19,79.0,5550.0,,,,2.6
NORYL PPX™ Resin,PPX640 - Asia,Polyphenylene Ether + PS + PP,PPE+PS+PP,1.3,95.0,8310.0,,,,1.3
NORYL PPX™ Resin,PPX7110 - Europe,Polyphenylene Ether + PS + PP,PPE+PS+PP,0.97,34.0,1700.0,,1500.0,,
NORYL PPX™ Resin,PPX7112 - Americas,Polyphenylene Ether + PS + PP,PPE+PS+PP,0.988,34.0,1340.0,,1170.0,,11.0
NORYL PPX™ Resin,PPX7115 - Americas,Polyphenylene Ether + PS + PP,PPE+PS+PP,0.988,35.0,1370.0,,1370.0,,14.0
NORYL PPX™ Resin,PPX7115F - Americas,Polyphenylene Ether + PS + PP,PPE+PS+PP,0.988,35.0,1370.0,,1370.0,,14.0
NORYL GTX™ Resin,GTX4610 - Asia,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.21,88.0,4600.0,,5000.0,,18.0
NORYL GTX™ Resin,GTX6011 - Asia,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.07,45.0,1860.0,74.0,,,
NORYL GTX™ Resin,GTX674PC - Europe,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.11,65.0,2480.0,,2810.0,,25.0
NORYL GTX™ Resin,GTX678 - Europe,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.12,58.0,2600.0,,2900.0,,7.8
NORYL GTX™ Resin,GTX679 - Americas,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.24,61.0,4440.0,,4790.0,,16.0
NORYL GTX™ Resin,GTX679 - Asia,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.24,61.0,4440.0,,4790.0,,16.0
NORYL GTX™ Resin,GTX820 - Europe,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.25,100.0,5200.0,,5700.0,,
NORYL GTX™ Resin,GTX830 - Americas,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.33,151.0,8580.0,,7024.294224,,
NORYL GTX™ Resin,GTX840 - Americas,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.45,,11700.0,,12600.0,,15.0
NORYL GTX™ Resin,GTX840 - Europe,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.45,,12300.0,,13900.0,,
NORYL GTX™ Resin,GTX910 - Europe,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.1,55.0,1900.0,,2200.0,,
NORYL GTX™ Resin,GTX918W - Europe,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.1,60.0,2200.0,,2400.0,,
NORYL GTX™ Resin,GTX9400W - Americas,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.1,69.0,2700.0,,1950.0,,97.0
NORYL GTX™ Resin,GTX944 - Europe,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.08,50.0,1900.0,,2000.0,,13.0
NORYL GTX™ Resin,GTX951W - Americas,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.1,66.0,2370.0,,2250.0,,65.0
NORYL GTX™ Resin,GTX951W - Europe,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.1,66.0,2370.0,,2250.0,,65.0
NORYL GTX™ Resin,GTX964 - Europe,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.08,50.0,1800.0,,2000.0,,
NORYL GTX™ Resin,GTX985 - Americas,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.25,65.0,4350.0,,4400.0,,16.0
NORYL GTX™ Resin,GTX985 - Europe,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.25,65.0,4350.0,,4400.0,,16.0
NORYL GTX™ Resin,GTX989 - Asia,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.08,60.0,2300.0,,2300.0,,16.0
NORYL GTX™ Resin,GTX989 - Europe,Polyphenylene Ether + PS + PA,PPE+PS+Nylon,1.08,60.0,2300.0,,2300.0,,16.0
LNP™ THERMOCOMP™ Compound,CX05470,"Polystyrene, General Purpose",PS (GPPS),1.18,,6320.0,85.0,6800.0,,
LNP™ THERMOCOMP™ Compound,ZF004 - Americas,Polyphenylene Ether + PS,PPE+PS,1.22,,6270.0,121.0,6350.0,,
LNP™ THERMOCOMP™ Compound,ZF006 - Asia,Polyphenylene Ether + PS,PPE+PS,1.31,,8900.0,165.0,9870.0,,
LNP™ STAT-KON™ Compound,CD000I - Asia,"Polystyrene, High Impact",PS (HIPS),1.08,,2690.0,41.0,2170.0,,
