Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
Nylene®,4214-33 HS,Polyamide 6,Nylon 6,1.36,PA6-I-GF35,,,7580.0,,,,,5.0,17.647058823529413,,
Nylene®,5113,Polyamide 66,Nylon 66,1.24,PA66-GF15,,,4480.0,,4850.0,,,,4.411764705882353,,
Nylene®,5130 HR NAT,Polyamide 66,Nylon 66,1.37,PA66-GF30,,263.0,9300.0,280.0,10000.0,190.0,,3.0,11.0,,
Nylene®,5130 PT15,Polyamide 66,Nylon 66,1.4,PA66-GF30-L,,,8960.0,,,,,,6.274509803921569,,
Nylene®,5133-04 BK,Polyamide 66,Nylon 66,1.4,PA66-GF35,,,7690.0,,8270.0,,,4.0,6.274509803921569,,
Nylene®,5133-04 HS,Polyamide 66,Nylon 66,1.4,PA66-GF35,,,7690.0,,8270.0,,,4.0,6.274509803921569,,
Nylene®,5135 HS,Polyamide 66,Nylon 66,1.41,PA66-GF35-L,,255.0,7630.0,,,,,,,,
Nylene®,5140 HS,Polyamide 66,Nylon 66,1.44,PA66-GF40-L,,255.0,8420.0,,,,,,,,
Nylene®,5145 HS,Polyamide 66,Nylon 66,1.5,PA66-GF45-L,,255.0,9220.0,,,,,,,,
Nylene®,5215,Polyamide 6,Nylon 6,1.23,PA6-GF,,,5170.0,,,,,,4.411764705882353,,
Nylene®,5225-04 BK,Polyamide 6,Nylon 6,1.31,PA6-GF25,,,5520.0,,5520.0,,,,5.196078431372549,,
Nylene®,607 (ISO),Polyamide 66,Nylon 66,1.14,PA66,,,2750.0,,,,,,,,
Nylene®,608,Polyamide 6,Nylon 6,1.13,PA6,,,2620.0,,,,,,5.196078431372549,118.0,
Nylene®,609,Polyamide 6,Nylon 6,1.12,PA6,,,2620.0,1790.0,,,,,5.196078431372549,118.0,
Nylene®,6111 HS,Polyamide 66,Nylon 66,1.5,PA66-I-MD40,,,4830.0,,,,,7.0,5.196078431372549,,
Nylene®,6240 HS,Polyamide 6,Nylon 6,1.48,PA6-MD,,,5530.0,,,,,10.0,4.705882352941177,,
Nylene®,7139,Polyamide 66,Nylon 66,,PA66-L,,,3110.0,,,,,25.0,3.1372549019607847,,
Nylene®,7215 HS BK,Polyamide 66,Nylon 66,,PA66-(GF+MD)40,,,6630.0,,7640.0,,,3.0,3.6274509803921573,,
Nylene®,7232 HS WPP848 BK,Polyamide 6,Nylon 6,1.45,PA6-GF,,,5120.0,,,,,4.0,5.392156862745098,,
Nylene®,7250C HS,Polyamide 6,Nylon 6,1.59,PA6-(GF+MD),,,10300.0,,,,,,6.862745098039216,,
Nylene®,743,Polyamide 6,Nylon 6,1.08,PA6-I,,,1590.0,,,,,150.0,1000.0,,
Nylene®,9110,Polyamide 610,Nylon 610,1.08,PA610,,,2040.0,,,,,70.0,4.705882352941177,,
Nylene®,9110 G33,Polyamide 610,Nylon 610,1.32,PA610-GF35,,,7590.0,,,,,25.0,12.745098039215687,,
Nylene®,9533 HS,Polyamide 612,Nylon 612,1.33,PA612-GF35,,,7580.0,,8270.0,,,,9.607843137254903,,
Nylene®,9543 HS,Polyamide 612,Nylon 612,1.43,PA612-GF,,,9130.0,,10600.0,,,,10.784313725490197,,
Nylene®,9643,Polyamide 66/6 Copolymer,Nylon 66/6,1.46,PA66/6-GF45,,,9500.0,,,,,3.0,9.803921568627452,,
Nylene®,BS-700-A,Polyamide 6,Nylon 6,,PA6,,,,,,,,,,,
Nylene®,BX3WQ662X,Polyamide 6,Nylon 6,,PA6-L,,,,,,,,,,,
Nylene®,CX3395,Polyamide 6,Nylon 6,1.11,PA6,,,,,,,,,,,
Nylene®,NX1170,Polyamide 6,Nylon 6,1.31,PA6-L,,,,,,,,20.0,,,
Nylene®,NX1440,Polyamide 6,Nylon 6,1.14,PA6,,,2760.0,,,,,25.0,4.215686274509804,,
Nylene®,NX3055I,Polyamide 6,Nylon 6,1.13,PA6,,,2760.0,,,,,200.0,4.215686274509804,,
Nylene®,NX3411HSL Hi-RV,Polyamide 6,Nylon 6,1.13,PA6-L,,,2110.0,,,,,200.0,5.196078431372549,,
Nylene®,NX4747,Polyamide Copolymer,Nylon Copolymer,1.23,PA(tr)-GF15,,,5310.0,,,,,3.5,6.862745098039216,,
Nylene®,NX5703,Polyamide 6,Nylon 6,1.12,PA6-P,,,,,,,,250.0,18.627450980392158,,
Nylamid®,5220-02 BK,Polyamide 6,Nylon 6,,PA6-GF20,,,4600.0,,,,,,5.392156862745098,,
Nylamid®,8005,Polyamide 6,Nylon 6,1.11,PA6-I,,,1700.0,,,,,85.0,78.43137254901961,,
PLASTRON®,PA6-CF30-01 (L9),Polyamide 6,Nylon 6,1.28,PA6-LCF30,270.0,,16000.0,340.0,,,,,,,
PLASTRON®,PA6-CF30-01 (L9),Polyamide 6,Nylon 6,1.28,PA6-LCF30,300.0,,22000.0,410.0,,,,,,,
PLASTRON®,PAX-GF50-02 (L9),"Polyamide, Unspecified","Nylon, Unspecified",1.64,PA-LGF50,270.0,,18500.0,390.0,,,,,,,
